"date","home","away","time","period","etype","team","player","result","points","type","x","y"
"284",20081028,"LAL","POR","02:21",3,"shot","LAL","Lamar Odom","made",2,"jump",37,9
"285",20081028,"LAL","POR","02:01",3,"shot","POR","Rudy Fernandez","missed",0,"3pt",38,32
"286",20081028,"LAL","POR","02:00",3,"rebound","POR","Brandon Roy","",0,"off",NA,NA
"287",20081028,"LAL","POR","01:55",3,"shot","POR","Brandon Roy","made",2,"jump",12,16
"288",20081028,"LAL","POR","01:34",3,"shot","LAL","Kobe Bryant","missed",0,"jump",38,19
"289",20081028,"LAL","POR","01:33",3,"rebound","POR","Jerryd Bayless","",0,"def",NA,NA
"290",20081028,"LAL","POR","01:24",3,"shot","POR","Brandon Roy","made",3,"3pt",2,9
"291",20081028,"LAL","POR","01:17",3,"foul","POR","Channing Frye","",0,"shooting",NA,NA
"292",20081028,"LAL","POR","01:17",3,"free throw","LAL","Lamar Odom","made",1,"",NA,NA
"293",20081028,"LAL","POR","01:17",3,"sub","LAL","","",0,"",NA,NA
"294",20081028,"LAL","POR","01:17",3,"free throw","LAL","Lamar Odom","made",1,"",NA,NA
"295",20081028,"LAL","POR","01:03",3,"shot","POR","Jerryd Bayless","missed",0,"jump",13,18
"296",20081028,"LAL","POR","01:02",3,"rebound","LAL","Pau Gasol","",0,"def",NA,NA
"297",20081028,"LAL","POR","00:57",3,"foul","POR","Channing Frye","",0,"personal",NA,NA
"298",20081028,"LAL","POR","00:57",3,"free throw","LAL","Lamar Odom","missed",0,"",NA,NA
"299",20081028,"LAL","POR","00:57",3,"rebound","LAL","","",0,"",NA,NA
"300",20081028,"LAL","POR","00:57",3,"free throw","LAL","Lamar Odom","made",1,"",NA,NA
"301",20081028,"LAL","POR","00:43",3,"shot","POR","Brandon Roy","missed",0,"layup",25,6
"302",20081028,"LAL","POR","00:42",3,"rebound","LAL","Pau Gasol","",0,"def",NA,NA
"303",20081028,"LAL","POR","00:31",3,"shot","LAL","Pau Gasol","missed",0,"layup",25,6
"304",20081028,"LAL","POR","00:30",3,"rebound","POR","Channing Frye","",0,"def",NA,NA
"305",20081028,"LAL","POR","00:24",3,"foul","LAL","Jordan Farmar","",0,"personal",NA,NA
"306",20081028,"LAL","POR","00:21",3,"shot","POR","Rudy Fernandez","missed",0,"jump",8,5
"307",20081028,"LAL","POR","00:20",3,"rebound","POR","LaMarcus Aldridge","",0,"off",NA,NA
"308",20081028,"LAL","POR","00:20",3,"shot","POR","LaMarcus Aldridge","made",2,"putback dunk",25,6
"309",20081028,"LAL","POR","00:03",3,"shot","LAL","Jordan Farmar","missed",0,"jump",34,27
"310",20081028,"LAL","POR","00:01",3,"rebound","POR","Rudy Fernandez","",0,"def",NA,NA
"311",20081028,"LAL","POR","11:49",4,"jump ball","OFF","","",0,"",NA,NA
"312",20081028,"LAL","POR","11:36",4,"shot","LAL","Sasha Vujacic","missed",0,"jump",14,24
"313",20081028,"LAL","POR","11:35",4,"rebound","POR","Jerryd Bayless","",0,"def",NA,NA
"314",20081028,"LAL","POR","11:22",4,"foul","LAL","Sasha Vujacic","",0,"personal",NA,NA
"315",20081028,"LAL","POR","11:11",4,"turnover","POR","Jerryd Bayless","",0,"",NA,NA
"316",20081028,"LAL","POR","11:06",4,"shot","LAL","Trevor Ariza","missed",0,"driving layup",25,6
"317",20081028,"LAL","POR","11:04",4,"shot","LAL","Jordan Farmar","missed",0,"tip",25,6
"318",20081028,"LAL","POR","11:04",4,"rebound","LAL","Jordan Farmar","",0,"off",NA,NA
"319",20081028,"LAL","POR","11:03",4,"rebound","POR","Channing Frye","",0,"def",NA,NA
"320",20081028,"LAL","POR","11:03",4,"foul","LAL","Jordan Farmar","",0,"personal",NA,NA
"321",20081028,"LAL","POR","11:03",4,"foul","LAL","Trevor Ariza","",0,"technical",NA,NA
"322",20081028,"LAL","POR","11:03",4,"free throw","POR","Rudy Fernandez","made",1,"",NA,NA
"323",20081028,"LAL","POR","10:55",4,"foul","LAL","Andrew Bynum","",0,"personal",NA,NA
"324",20081028,"LAL","POR","10:47",4,"shot","POR","Brandon Roy","made",3,"3pt",32,34
"325",20081028,"LAL","POR","10:35",4,"shot","LAL","Sasha Vujacic","made",2,"jump",5,10
"326",20081028,"LAL","POR","10:20",4,"shot","POR","Jerryd Bayless","missed",0,"jump",14,24
"327",20081028,"LAL","POR","10:19",4,"rebound","LAL","Lamar Odom","",0,"def",NA,NA
"328",20081028,"LAL","POR","10:14",4,"foul","POR","Channing Frye","",0,"shooting",NA,NA
"329",20081028,"LAL","POR","10:14",4,"sub","POR","","",0,"",NA,NA
"330",20081028,"LAL","POR","10:14",4,"free throw","LAL","Jordan Farmar","made",1,"",NA,NA
"331",20081028,"LAL","POR","10:14",4,"sub","POR","","",0,"",NA,NA
"332",20081028,"LAL","POR","10:14",4,"free throw","LAL","Jordan Farmar","made",1,"",NA,NA
"333",20081028,"LAL","POR","09:57",4,"foul","POR","Jerryd Bayless","",0,"offensive",NA,NA
"334",20081028,"LAL","POR","09:57",4,"turnover","POR","Jerryd Bayless","",0,"",NA,NA
"335",20081028,"LAL","POR","09:48",4,"foul","POR","Jerryd Bayless","",0,"personal",NA,NA
"336",20081028,"LAL","POR","09:42",4,"shot","LAL","Andrew Bynum","made",2,"alley oop dunk",25,6
"337",20081028,"LAL","POR","09:38",4,"timeout","POR","","",0,"regular",NA,NA
"338",20081028,"LAL","POR","09:22",4,"shot","POR","Brandon Roy","made",2,"jump",11,19
"339",20081028,"LAL","POR","08:54",4,"turnover","LAL","Jordan Farmar","",0,"",NA,NA
"340",20081028,"LAL","POR","08:49",4,"shot","POR","Jerryd Bayless","missed",0,"layup",25,6
"341",20081028,"LAL","POR","08:46",4,"rebound","LAL","Sasha Vujacic","",0,"def",NA,NA
"342",20081028,"LAL","POR","08:45",4,"turnover","LAL","Lamar Odom","",0,"",NA,NA
"343",20081028,"LAL","POR","08:40",4,"shot","POR","Rudy Fernandez","made",3,"3pt",44,26
"344",20081028,"LAL","POR","08:20",4,"shot","LAL","Andrew Bynum","made",2,"layup",25,6
"345",20081028,"LAL","POR","07:53",4,"shot","POR","Travis Outlaw","missed",0,"3pt",1,5
"346",20081028,"LAL","POR","07:51",4,"rebound","LAL","Jordan Farmar","",0,"def",NA,NA
"347",20081028,"LAL","POR","07:37",4,"shot","LAL","Trevor Ariza","made",2,"layup",25,6
"348",20081028,"LAL","POR","07:37",4,"foul","POR","Joel Przybilla","",0,"shooting",NA,NA
"349",20081028,"LAL","POR","07:37",4,"free throw","LAL","Trevor Ariza","made",1,"",NA,NA
"350",20081028,"LAL","POR","07:20",4,"shot","POR","Brandon Roy","made",2,"jump",33,17
"351",20081028,"LAL","POR","06:59",4,"shot","LAL","Jordan Farmar","missed",0,"jump",22,25
"352",20081028,"LAL","POR","06:58",4,"rebound","POR","Joel Przybilla","",0,"def",NA,NA
"353",20081028,"LAL","POR","06:51",4,"shot","POR","Travis Outlaw","made",2,"layup",25,6
"354",20081028,"LAL","POR","06:25",4,"shot","LAL","Andrew Bynum","missed",0,"jump",29,13
"355",20081028,"LAL","POR","06:24",4,"shot","LAL","Jordan Farmar","missed",0,"tip",25,6
"356",20081028,"LAL","POR","06:24",4,"rebound","LAL","Jordan Farmar","",0,"off",NA,NA
"357",20081028,"LAL","POR","06:21",4,"rebound","POR","Joel Przybilla","",0,"def",NA,NA
"358",20081028,"LAL","POR","06:14",4,"shot","POR","Travis Outlaw","missed",0,"jump",11,11
"359",20081028,"LAL","POR","06:12",4,"rebound","LAL","Lamar Odom","",0,"def",NA,NA
"360",20081028,"LAL","POR","06:10",4,"turnover","LAL","Lamar Odom","",0,"",NA,NA
"361",20081028,"LAL","POR","06:03",4,"shot","POR","Rudy Fernandez","made",3,"3pt",49,23
"362",20081028,"LAL","POR","05:51",4,"shot","LAL","Trevor Ariza","missed",0,"layup",25,6
"363",20081028,"LAL","POR","05:49",4,"rebound","POR","Joel Przybilla","",0,"def",NA,NA
"364",20081028,"LAL","POR","05:41",4,"shot","POR","Jerryd Bayless","missed",0,"jump",47,7
"365",20081028,"LAL","POR","05:40",4,"rebound","LAL","Jordan Farmar","",0,"def",NA,NA
"366",20081028,"LAL","POR","05:24",4,"shot","LAL","Andrew Bynum","made",2,"turnaround jump",35,7
"367",20081028,"LAL","POR","05:10",4,"foul","LAL","Andrew Bynum","",0,"shooting",NA,NA
"368",20081028,"LAL","POR","05:10",4,"timeout","OFF","","",0,"official",NA,NA
"369",20081028,"LAL","POR","05:10",4,"sub","LAL","","",0,"",NA,NA
"370",20081028,"LAL","POR","05:10",4,"sub","POR","","",0,"",NA,NA
"371",20081028,"LAL","POR","05:10",4,"free throw","POR","Joel Przybilla","missed",0,"",NA,NA
"372",20081028,"LAL","POR","05:10",4,"rebound","POR","","",0,"",NA,NA
"373",20081028,"LAL","POR","05:10",4,"free throw","POR","Joel Przybilla","missed",0,"",NA,NA
"374",20081028,"LAL","POR","05:08",4,"rebound","LAL","Jordan Farmar","",0,"def",NA,NA
"375",20081028,"LAL","POR","04:47",4,"shot","LAL","Kobe Bryant","made",2,"turnaround fade away",14,9
"376",20081028,"LAL","POR","04:33",4,"shot","POR","Channing Frye","missed",0,"jump",16,25
"377",20081028,"LAL","POR","04:32",4,"rebound","LAL","Kobe Bryant","",0,"def",NA,NA
"378",20081028,"LAL","POR","04:25",4,"turnover","LAL","Kobe Bryant","",0,"",NA,NA
"379",20081028,"LAL","POR","04:04",4,"shot","POR","Jerryd Bayless","made",2,"driving layup",28,6
"380",20081028,"LAL","POR","03:42",4,"shot","LAL","Kobe Bryant","made",2,"driving slam dunk",25,6
"381",20081028,"LAL","POR","03:32",4,"foul","LAL","Andrew Bynum","",0,"personal",NA,NA
"382",20081028,"LAL","POR","03:32",4,"sub","POR","","",0,"",NA,NA
"383",20081028,"LAL","POR","03:32",4,"sub","LAL","","",0,"",NA,NA
"384",20081028,"LAL","POR","03:32",4,"sub","POR","","",0,"",NA,NA
"385",20081028,"LAL","POR","03:32",4,"free throw","POR","Jerryd Bayless","missed",0,"",NA,NA
"386",20081028,"LAL","POR","03:32",4,"rebound","POR","","",0,"",NA,NA
"387",20081028,"LAL","POR","03:32",4,"free throw","POR","Jerryd Bayless","made",1,"",NA,NA
"388",20081028,"LAL","POR","03:18",4,"shot","LAL","Jordan Farmar","missed",0,"layup",25,6
"389",20081028,"LAL","POR","03:14",4,"rebound","POR","Nicolas Batum","",0,"def",NA,NA
"390",20081028,"LAL","POR","02:54",4,"shot","POR","Channing Frye","missed",0,"3pt",13,27
"391",20081028,"LAL","POR","02:53",4,"rebound","LAL","Trevor Ariza","",0,"def",NA,NA
"392",20081028,"LAL","POR","02:43",4,"foul","POR","Nicolas Batum","",0,"personal",NA,NA
"393",20081028,"LAL","POR","02:43",4,"timeout","LAL","","",0,"regular",NA,NA
"394",20081028,"LAL","POR","02:43",4,"sub","LAL","","",0,"",NA,NA
"395",20081028,"LAL","POR","02:43",4,"sub","LAL","","",0,"",NA,NA
"396",20081028,"LAL","POR","02:33",4,"shot","LAL","Luke Walton","missed",0,"jump",14,13
"397",20081028,"LAL","POR","02:32",4,"rebound","POR","Nicolas Batum","",0,"def",NA,NA
"398",20081028,"LAL","POR","02:11",4,"shot","POR","Ike Diogu","missed",0,"turnaround jump",35,10
"399",20081028,"LAL","POR","02:09",4,"rebound","POR","Nicolas Batum","",0,"off",NA,NA
"400",20081028,"LAL","POR","02:08",4,"turnover","POR","Nicolas Batum","",0,"",NA,NA
"401",20081028,"LAL","POR","02:00",4,"turnover","LAL","Josh Powell","",0,"",NA,NA
"402",20081028,"LAL","POR","01:57",4,"shot","POR","Nicolas Batum","made",2,"driving slam dunk",25,6
"403",20081028,"LAL","POR","01:37",4,"shot","LAL","Josh Powell","missed",0,"layup",25,6
"404",20081028,"LAL","POR","01:36",4,"rebound","POR","Ike Diogu","",0,"def",NA,NA
"405",20081028,"LAL","POR","01:20",4,"shot","POR","Rudy Fernandez","missed",0,"jump",38,19
"406",20081028,"LAL","POR","01:19",4,"rebound","LAL","Josh Powell","",0,"def",NA,NA
"407",20081028,"LAL","POR","01:10",4,"shot","LAL","Jordan Farmar","made",3,"3pt",41,29
"408",20081028,"LAL","POR","00:58",4,"shot","POR","Channing Frye","missed",0,"jump",13,15
"409",20081028,"LAL","POR","00:57",4,"rebound","POR","Ike Diogu","",0,"off",NA,NA
"410",20081028,"LAL","POR","00:56",4,"foul","LAL","Josh Powell","",0,"shooting",NA,NA
"411",20081028,"LAL","POR","00:56",4,"free throw","POR","Ike Diogu","made",1,"",NA,NA
"412",20081028,"LAL","POR","00:56",4,"free throw","POR","Ike Diogu","made",1,"",NA,NA
"413",20081028,"LAL","POR","00:32",4,"shot","LAL","Chris Mihm","made",2,"jump",22,18
"414",20081028,"LAL","POR","00:25",4,"shot","POR","Ike Diogu","missed",0,"layup",25,6
"415",20081028,"LAL","POR","00:23",4,"rebound","LAL","Chris Mihm","",0,"def",NA,NA
"416",20081028,"LAL","POR","00:18",4,"shot","LAL","Jordan Farmar","made",2,"driving layup",25,6
"417",20081029,"LAC","LAL","12:00",1,"jump ball","OFF","","",0,"",NA,NA
"418",20081029,"LAC","LAL","11:36",1,"shot","LAL","Pau Gasol","made",2,"running jump",20,8
"419",20081029,"LAC","LAL","11:24",1,"shot","LAC","Chris Kaman","missed",0,"layup",25,6
"420",20081029,"LAC","LAL","11:24",1,"rebound","LAL","","",0,"",NA,NA
"421",20081029,"LAC","LAL","11:08",1,"shot","LAL","Andrew Bynum","made",2,"jump",22,22
"422",20081029,"LAC","LAL","10:58",1,"shot","LAC","Baron Davis","missed",0,"3pt",9,26
"423",20081029,"LAC","LAL","10:57",1,"rebound","LAL","","",0,"",NA,NA
"424",20081029,"LAC","LAL","10:41",1,"shot","LAL","Vladimir Radmanovic","missed",0,"3pt",9,28
"425",20081029,"LAC","LAL","10:40",1,"rebound","LAC","Chris Kaman","",0,"def",NA,NA
"426",20081029,"LAC","LAL","10:28",1,"shot","LAC","Tim Thomas","made",2,"driving layup",25,6
"427",20081029,"LAC","LAL","10:14",1,"foul","LAC","Tim Thomas","",0,"personal",NA,NA
"428",20081029,"LAC","LAL","10:05",1,"shot","LAL","Derek Fisher","made",3,"3pt",40,27
"429",20081029,"LAC","LAL","09:38",1,"shot","LAC","Cuttino Mobley","missed",0,"jump",14,9
"430",20081029,"LAC","LAL","09:37",1,"rebound","LAC","Tim Thomas","",0,"off",NA,NA
"431",20081029,"LAC","LAL","09:36",1,"shot","LAC","Tim Thomas","made",2,"layup",25,6
"432",20081029,"LAC","LAL","09:36",1,"violation","LAC","","",0,"delay of game",NA,NA
"433",20081029,"LAC","LAL","09:16",1,"shot","LAL","Andrew Bynum","made",2,"slam dunk",26,8
"434",20081029,"LAC","LAL","08:58",1,"shot","LAC","Baron Davis","missed",0,"3pt",26,33
"435",20081029,"LAC","LAL","08:57",1,"rebound","LAL","Kobe Bryant","",0,"def",NA,NA
"436",20081029,"LAC","LAL","08:40",1,"turnover","LAL","Kobe Bryant","",0,"",NA,NA
"437",20081029,"LAC","LAL","08:35",1,"foul","LAL","Kobe Bryant","",0,"shooting",NA,NA
"438",20081029,"LAC","LAL","08:35",1,"free throw","LAC","Tim Thomas","missed",0,"",NA,NA
"439",20081029,"LAC","LAL","08:35",1,"rebound","LAC","","",0,"",NA,NA
"440",20081029,"LAC","LAL","08:35",1,"free throw","LAC","Tim Thomas","missed",0,"",NA,NA
"441",20081029,"LAC","LAL","08:33",1,"rebound","LAL","Pau Gasol","",0,"def",NA,NA
"442",20081029,"LAC","LAL","08:24",1,"shot","LAL","Vladimir Radmanovic","made",3,"3pt",48,10
"443",20081029,"LAC","LAL","08:04",1,"shot","LAC","Tim Thomas","made",3,"3pt",27,34
"444",20081029,"LAC","LAL","07:48",1,"shot","LAL","Pau Gasol","missed",0,"layup",25,6
"445",20081029,"LAC","LAL","07:47",1,"rebound","LAL","Andrew Bynum","",0,"off",NA,NA
"446",20081029,"LAC","LAL","07:47",1,"foul","LAC","Tim Thomas","",0,"shooting",NA,NA
"447",20081029,"LAC","LAL","07:47",1,"free throw","LAL","Andrew Bynum","made",1,"",NA,NA
"448",20081029,"LAC","LAL","07:47",1,"sub","LAC","","",0,"",NA,NA
"449",20081029,"LAC","LAL","07:47",1,"free throw","LAL","Andrew Bynum","made",1,"",NA,NA
"450",20081029,"LAC","LAL","07:30",1,"shot","LAC","Al Thornton","missed",0,"jump",14,11
"451",20081029,"LAC","LAL","07:29",1,"rebound","LAL","Kobe Bryant","",0,"def",NA,NA
"452",20081029,"LAC","LAL","07:22",1,"shot","LAL","Kobe Bryant","made",2,"driving layup",25,6
"453",20081029,"LAC","LAL","07:05",1,"shot","LAC","Chris Kaman","made",2,"dunk",25,6
"454",20081029,"LAC","LAL","07:05",1,"foul","LAL","Pau Gasol","",0,"shooting",NA,NA
"455",20081029,"LAC","LAL","07:05",1,"free throw","LAC","Chris Kaman","made",1,"",NA,NA
"456",20081029,"LAC","LAL","06:45",1,"shot","LAL","Kobe Bryant","missed",0,"3pt",42,25
"457",20081029,"LAC","LAL","06:44",1,"rebound","LAC","Al Thornton","",0,"def",NA,NA
"458",20081029,"LAC","LAL","06:29",1,"shot","LAC","Chris Kaman","missed",0,"hook",25,6
"459",20081029,"LAC","LAL","06:27",1,"rebound","LAL","Pau Gasol","",0,"def",NA,NA
"460",20081029,"LAC","LAL","06:18",1,"turnover","LAL","Kobe Bryant","",0,"",NA,NA
"461",20081029,"LAC","LAL","06:13",1,"shot","LAC","Al Thornton","made",2,"driving layup",25,6
"462",20081029,"LAC","LAL","05:57",1,"shot","LAL","Derek Fisher","made",2,"jump",3,8
"463",20081029,"LAC","LAL","05:37",1,"shot","LAC","Al Thornton","made",2,"layup",25,6
"464",20081029,"LAC","LAL","05:24",1,"shot","LAL","Derek Fisher","missed",0,"3pt",44,28
"465",20081029,"LAC","LAL","05:23",1,"rebound","LAC","Brian Skinner","",0,"def",NA,NA
"466",20081029,"LAC","LAL","05:17",1,"shot","LAC","Chris Kaman","missed",0,"dunk",25,6
"467",20081029,"LAC","LAL","05:14",1,"rebound","LAL","Kobe Bryant","",0,"def",NA,NA
"468",20081029,"LAC","LAL","05:12",1,"turnover","LAL","Kobe Bryant","",0,"",NA,NA
"469",20081029,"LAC","LAL","05:08",1,"shot","LAC","Al Thornton","made",2,"layup",25,6
"470",20081029,"LAC","LAL","05:08",1,"foul","LAL","Vladimir Radmanovic","",0,"shooting",NA,NA
"471",20081029,"LAC","LAL","05:08",1,"timeout","LAC","","",0,"regular",NA,NA
"472",20081029,"LAC","LAL","05:08",1,"sub","LAL","","",0,"",NA,NA
"473",20081029,"LAC","LAL","05:08",1,"free throw","LAC","Al Thornton","made",1,"",NA,NA
"474",20081029,"LAC","LAL","04:53",1,"shot","LAL","Kobe Bryant","made",2,"jump",13,20
"475",20081029,"LAC","LAL","04:35",1,"foul","LAC","Al Thornton","",0,"offensive",NA,NA
"476",20081029,"LAC","LAL","04:35",1,"turnover","LAC","Al Thornton","",0,"",NA,NA
"477",20081029,"LAC","LAL","04:21",1,"shot","LAL","Kobe Bryant","made",2,"jump",13,21
"478",20081029,"LAC","LAL","04:11",1,"foul","LAL","Andrew Bynum","",0,"defense 3 second",NA,NA
"479",20081029,"LAC","LAL","04:11",1,"free throw","LAC","Cuttino Mobley","made",1,"",NA,NA
"480",20081029,"LAC","LAL","04:02",1,"shot","LAC","Chris Kaman","missed",0,"jump",13,12
"481",20081029,"LAC","LAL","04:01",1,"rebound","LAC","Brian Skinner","",0,"off",NA,NA
"482",20081029,"LAC","LAL","03:41",1,"shot","LAC","Baron Davis","made",2,"fade away bank",36,15
"483",20081029,"LAC","LAL","03:30",1,"shot","LAL","Derek Fisher","missed",0,"jump",25,26
"484",20081029,"LAC","LAL","03:29",1,"rebound","LAC","Cuttino Mobley","",0,"def",NA,NA
"485",20081029,"LAC","LAL","03:19",1,"shot","LAC","Baron Davis","missed",0,"layup",25,6
"486",20081029,"LAC","LAL","03:18",1,"rebound","LAC","Baron Davis","",0,"off",NA,NA
"487",20081029,"LAC","LAL","03:12",1,"shot","LAC","Cuttino Mobley","missed",0,"3pt",30,31
"488",20081029,"LAC","LAL","03:09",1,"rebound","LAL","Derek Fisher","",0,"def",NA,NA
"489",20081029,"LAC","LAL","03:07",1,"foul","LAC","Baron Davis","",0,"shooting",NA,NA
"490",20081029,"LAC","LAL","03:07",1,"free throw","LAL","Derek Fisher","made",1,"",NA,NA
"491",20081029,"LAC","LAL","03:07",1,"sub","LAC","","",0,"",NA,NA
"492",20081029,"LAC","LAL","03:07",1,"free throw","LAL","Derek Fisher","made",1,"",NA,NA
"493",20081029,"LAC","LAL","02:45",1,"turnover","LAC","Baron Davis","",0,"",NA,NA
"494",20081029,"LAC","LAL","02:45",1,"timeout","LAL","","",0,"regular",NA,NA
"495",20081029,"LAC","LAL","02:45",1,"sub","LAL","","",0,"",NA,NA
"496",20081029,"LAC","LAL","02:45",1,"sub","LAL","","",0,"",NA,NA
"497",20081029,"LAC","LAL","02:32",1,"shot","LAL","Kobe Bryant","missed",0,"layup",25,6
"498",20081029,"LAC","LAL","02:31",1,"rebound","LAL","Lamar Odom","",0,"off",NA,NA
"499",20081029,"LAC","LAL","02:29",1,"shot","LAL","Lamar Odom","made",2,"layup",25,6
"500",20081029,"LAC","LAL","02:07",1,"shot","LAC","Baron Davis","made",3,"3pt",1,6
"501",20081029,"LAC","LAL","01:59",1,"foul","LAL","Andrew Bynum","",0,"offensive",NA,NA
"502",20081029,"LAC","LAL","01:59",1,"turnover","LAL","Andrew Bynum","",0,"",NA,NA
"503",20081029,"LAC","LAL","01:51",1,"shot","LAC","Brian Skinner","made",2,"jump",38,9
"504",20081029,"LAC","LAL","01:45",1,"turnover","LAL","Jordan Farmar","",0,"",NA,NA
"505",20081029,"LAC","LAL","01:37",1,"shot","LAC","Al Thornton","made",2,"driving layup",25,6
"506",20081029,"LAC","LAL","01:13",1,"foul","LAC","Brian Skinner","",0,"defense 3 second",NA,NA
"507",20081029,"LAC","LAL","01:13",1,"sub","LAC","","",0,"",NA,NA
"508",20081029,"LAC","LAL","01:13",1,"free throw","LAL","Kobe Bryant","made",1,"",NA,NA
"509",20081029,"LAC","LAL","01:13",1,"sub","LAL","","",0,"",NA,NA
"510",20081029,"LAC","LAL","01:03",1,"turnover","LAL","Kobe Bryant","",0,"",NA,NA
"511",20081029,"LAC","LAL","00:56",1,"foul","LAC","Brian Skinner","",0,"offensive",NA,NA
"512",20081029,"LAC","LAL","00:56",1,"turnover","LAC","Brian Skinner","",0,"",NA,NA
"513",20081029,"LAC","LAL","00:40",1,"shot","LAL","Lamar Odom","missed",0,"jump",46,10
"514",20081029,"LAC","LAL","00:39",1,"rebound","LAC","","",0,"",NA,NA
"515",20081029,"LAC","LAL","00:27",1,"shot","LAC","Al Thornton","missed",0,"jump",28,18
"516",20081029,"LAC","LAL","00:26",1,"rebound","LAL","Trevor Ariza","",0,"def",NA,NA
"517",20081029,"LAC","LAL","00:05",1,"shot","LAL","Trevor Ariza","missed",0,"dunk",25,6
"518",20081029,"LAC","LAL","00:02",1,"rebound","LAL","Pau Gasol","",0,"off",NA,NA
"519",20081029,"LAC","LAL","00:01",1,"shot","LAL","Trevor Ariza","made",3,"3pt",49,6
"520",20081029,"LAC","LAL","11:38",2,"foul","LAL","Lamar Odom","",0,"shooting",NA,NA
"521",20081029,"LAC","LAL","11:38",2,"free throw","LAC","Tim Thomas","made",1,"",NA,NA
"522",20081029,"LAC","LAL","11:38",2,"free throw","LAC","Tim Thomas","made",1,"",NA,NA
"523",20081029,"LAC","LAL","11:15",2,"shot","LAL","Pau Gasol","missed",0,"jump",15,10
"524",20081029,"LAC","LAL","11:14",2,"rebound","LAC","Jason Hart","",0,"def",NA,NA
"525",20081029,"LAC","LAL","10:59",2,"shot","LAC","Jason Hart","made",2,"floating jump",25,10
"526",20081029,"LAC","LAL","10:50",2,"foul","LAC","Jason Hart","",0,"personal",NA,NA
"527",20081029,"LAC","LAL","10:43",2,"shot","LAL","Sasha Vujacic","made",2,"driving finger roll layup",25,8
"528",20081029,"LAC","LAL","10:24",2,"shot","LAC","Tim Thomas","missed",0,"3pt",36,30
"529",20081029,"LAC","LAL","10:23",2,"rebound","LAL","Pau Gasol","",0,"def",NA,NA
"530",20081029,"LAC","LAL","10:17",2,"shot","LAL","Jordan Farmar","missed",0,"layup",25,6
